striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
RK Singh,1.098590638580082,802,0.2428831011508176,0.8223381776059151,0.8437287962418459
F du Plessis,0.880194691108073,3819,0.6043677797119797,0.8222431548750178,0.8436313017845303
PD Salt,1.174472286296885,623,0.1994876721101505,0.8216417562204501,0.843014259578905
Ishan Kishan,0.9140406234146984,2344,0.4838976052848885,0.8209748537567216,0.8423300096823837
Tilak Varma,1.0207535923796698,1089,0.3034271384786848,0.8208112656491966,0.8421621663293688
LS Livingstone,1.1061429014833122,745,0.2295839753466872,0.8192195475866175,0.8405290445779184
TM Head,1.1160606174947945,706,0.2202121023081721,0.8179132146802343,0.8391887314067573
KH Pandya,0.9645937283867038,1427,0.3633817163228928,0.8176129922896187,0.8388806996466651
DR Smith,0.9210869412629988,1937,0.4365562316880775,0.8155141707324622,0.8367272836504609
R Tewatia,1.040054206256565,889,0.262319268220714,0.8140747004058992,0.8352503698953525
PP Shaw,0.9523710619561624,1451,0.3672487977727157,0.8140170542171344,0.8351912242168726
T Stubbs,1.2650885453720755,442,0.150237933378654,0.8135486428850999,0.8347106285932155
RV Uthappa,0.8603812128273061,4185,0.6260284218399401,0.8130121684361679,0.8341601993983437
JA Morkel,1.058936984400907,794,0.2410443230115361,0.8121089665840397,0.833233503505812
RA Tripathi,0.923186861375324,1761,0.4132832668387702,0.8120213642796179,0.833143622494726
Shashank Singh,1.1938663002478247,510,0.1694352159468438,0.8116819878537864,0.8327954182266556
SM Curran,1.049870817333624,817,0.2463069038287609,0.8115874067154287,0.8326983768485621
AC Gilchrist,0.9095230380821988,1910,0.4331065759637188,0.8098594043198426,0.8309254257430018
SE Marsh,0.9081461135438944,1931,0.4357932746558339,0.809731689362845,0.8307943886710718
P Simran Singh,1.01418783172329,922,0.2694330800701344,0.8092846730456983,0.830335744588336
Harbhajan Singh,1.0780948846286946,700,0.21875,0.8090491842354977,0.8300941302552433
CH Morris,1.2359134848797366,438,0.1490810074880871,0.808584437267131,0.8296172943124945
B Sai Sudharsan,0.95433931444656,1278,0.3382742191635786,0.8083474362562759,0.8293741284434611
Abdul Samad,1.1619590750182784,524,0.1732804232804232,0.8079224621769459,0.8289380999601053
Rashid Khan,1.2582912919507645,411,0.1411885949845414,0.8077803817606563,0.8287923237552905
M Shahrukh Khan,1.127806663946185,564,0.1840731070496083,0.8062578096537711,0.8272301465805988
DJ Bravo,0.9242532970506084,1502,0.375312343828086,0.80522724199988,0.8261727718535798
RM Patidar,1.036533001029735,770,0.2354740061162079,0.8050218290845266,0.8259620157479735
PJ Cummins,1.2243059210674785,420,0.1438356164383561,0.8042806360143312,0.8252015428015278
RD Gaikwad,0.8953406910536813,1901,0.4319472847080209,0.8035295669180992,0.8244309369343611
S Dhawan,0.8322405443607669,5761,0.6973731993705362,0.8024244941745411,0.8232971190950916
Dhruv Jurel,1.1773252043595306,456,0.1542625169147496,0.8021486006432518,0.8230140490353707
JM Bairstow,0.9367129648770584,1258,0.3347525279403938,0.8016700053562655,0.8225230045522464
SPD Smith,0.8771573090273096,2033,0.4484888594749614,0.798048043142737,0.8188068280427832
ML Hayden,0.9260737888580844,1248,0.3329775880469584,0.7977670914643532,0.8185185682637042
MA Agarwal,0.8664903972106488,2294,0.4785148101793909,0.7972507178795858,0.8179887627956481
Q de Kock,0.8556188373218501,2709,0.5200614321366865,0.7971131504354767,0.8178476169542156
MM Ali,0.9627329225258452,943,0.2738890502468777,0.7964415092231711,0.8171585050450315
WP Saha,0.8567110176227927,2479,0.497891142799759,0.7949543247640911,0.8156326360198305
A Badoni,1.0007357645675878,740,0.228395061728395,0.7947022950905929,0.8153740505633496
CA Lynn,0.9337538855825392,1093,0.3042026161981631,0.794568318189597,0.8152365886620542
KK Nair,0.9046751742760584,1314,0.3445201887781856,0.7926151414033158,0.8132326059410595
Naman Dhir,1.4369526157874548,226,0.0829053558327219,0.792018437814186,0.8126203809286742
A Symonds,0.9451019650725686,952,0.2757821552723059,0.7920127581293719,0.812614553504189
MR Marsh,0.9475017078189352,933,0.2717739586367608,0.7918176707569393,0.8124143915289981
VR Iyer,0.9229673135826812,1107,0.3069032436928195,0.7917981110201093,0.8123943230052936
BJ Hodge,0.8848688764393559,1493,0.3739043325820185,0.7902329583865426,0.810788457701437
KS Williamson,0.8648265226791475,1835,0.4232987312572088,0.7892151417369647,0.8097441656572036
BB McCullum,0.8434446559528737,2552,0.5051464766429137,0.7891452360065796,0.8096724415425335
JP Duminy,0.8559656914194252,2039,0.4492178894029522,0.7886329621321249,0.8091468424262451
N Wadhera,1.0503714356240776,522,0.1727332892124421,0.7884132560255707,0.8089214213356791
V Shankar,0.9143236635142404,1083,0.3022606754116662,0.7883068651686935,0.8088122630452719
Priyansh Arya,1.219906748270637,310,0.1103202846975089,0.7873530470738092,0.8078336342828649
MK Pandey,0.8225535188839758,3728,0.5985870263326911,0.7868931420541053,0.8073617662373
C Green,1.0678611535694846,472,0.1588156123822341,0.7867837936737225,0.8072495734924369
DJ Hooda,0.8875055280917052,1278,0.3382742191635786,0.7857392893633419,0.8061778995893323
DPMD Jayawardene,0.8593098374256632,1713,0.4065986233088061,0.7847825117074929,0.8051962342820121
AK Markram,0.900409072360146,1093,0.3042026161981631,0.7844247387707058,0.8048291549738836
Ashutosh Sharma,1.2693477548194332,256,0.09288824383164,0.7834702451187522,0.8038498330818514
LRPL Taylor,0.8968289914122229,1082,0.3020658849804578,0.7829871409887023,0.8033541624718681
DJ Hussey,0.8875008736444338,1162,0.3173129437465866,0.7825141959280006,0.8028689151884256
IK Pathan,0.8861863236345742,1156,0.3161925601750547,0.781926247383773,0.8022656729567229
KM Jadhav,0.8973672631458836,1024,0.2905788876276958,0.781269877348153,0.8015922294572916
EJG Morgan,0.8784426618000193,1221,0.3281375974200484,0.7812065198525476,0.8015272239097495
STR Binny,0.9411138099429296,713,0.2219109866168689,0.779740154622725,0.8000227156625329
AM Rahane,0.8021192630468403,4346,0.6348232544551563,0.7771401237971187,0.797355052968011
AJ Finch,0.8396479088195724,1725,0.408284023668639,0.7769665356277559,0.797176949432061
J Fraser-McGurk,1.3081976112398026,203,0.075101738808731,0.7768609268942606,0.7970685936095889
JP Faulkner,1.0405256997075203,406,0.1397109428768066,0.7765810063299241,0.7967813917658432
Abishek Porel,1.0043444065439966,454,0.1536899119837508,0.7753091844564932,0.7954764873268593
S Badrinath,0.8457604548423961,1468,0.3699596774193548,0.7751681749047742,0.7953318098418897
KP Pietersen,0.8956769612531224,847,0.2530624439796833,0.7747025265894534,0.7948540491063959
DP Conway,0.8985470336722152,794,0.2410443230115361,0.7734478794927886,0.7935667661935932
MK Tiwary,0.8374696162780119,1540,0.3811881188118812,0.7732658859855557,0.7933800386805542
Mandeep Singh,0.8409965693680731,1448,0.3667679837892604,0.7730633239003233,0.7931722075607162
MK Lomror,1.0206762154498588,392,0.1355463347164592,0.7726127409301006,0.792709904049307
BA Stokes,0.9029655562248556,731,0.2262457443515939,0.7720082921429513,0.7920897323712073
CL White,0.8909292525524356,774,0.2364080635308491,0.7708827769667354,0.7909349403517667
JC Archer,1.2422937729566472,196,0.072700296735905,0.7706901149158046,0.7907372667854166
SN Khan,0.9724823896636992,456,0.1542625169147496,0.7705490324763712,0.790592514516781
D Brevis,1.0718506220673931,305,0.1087344028520499,0.7704832121369203,0.7905249820620253
R Shepherd,1.7587971521661894,93,0.0358657925183185,0.7704817221230088,0.7905234532899481
