striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
CJ Anderson,0.3727619315800671,436,0.1485013623978201,0.3198973589998138,0.7962787652452188
CR Brathwaite,0.5072118217655055,123,0.0468928707586732,0.3198938230772784,0.7962699637345115
Atharva Taide,0.4424174738053243,188,0.0699404761904761,0.319891714631676,0.7962647154559195
SW Billings,0.3771453261740244,399,0.1376336667816488,0.3198259499820558,0.7961010160925985
RN ten Doeschate,0.4135914396366396,238,0.0869247626004382,0.3196235231877518,0.7955971414800511
MK Tiwary,0.3339522376634506,1540,0.3811881188118812,0.3195497252119451,0.7954134458057989
Kamran Akmal,0.6034114442906044,78,0.030256012412723,0.3195347309965908,0.7953761226615084
GJ Bailey,0.3544552567197042,592,0.1914618369987063,0.3190594941243884,0.79419317751004
SB Dubey,0.5562287426032827,87,0.0336296868960185,0.3189355796138499,0.7938847332835667
Azhar Mahmood,0.3850493145529626,311,0.1106367840626111,0.3189060052225242,0.7938111176092101
R Ashwin,0.3455638069105612,754,0.2317148125384142,0.3187613872972056,0.7934511390730787
Bipul Sharma,0.478667518605949,124,0.0472560975609756,0.3186163171347873,0.7930900348421293
Gurkeerat Singh,0.3569912823444515,509,0.1691591890993685,0.3185121324585809,0.792830701518508
C de Grandhomme,0.4015721983129171,233,0.0852542993047932,0.3184269176953728,0.7926185875246939
AM Nayar,0.3433074700340776,762,0.2335990190067443,0.3183000416985013,0.7923027716566169
Nithish Kumar Reddy,0.3681219365518831,382,0.1325468424705066,0.3182918194369755,0.7922823050535922
LJ Wright,0.618317262563346,63,0.0245805696449473,0.318239731328925,0.7921526489211
S Badrinath,0.3309594901154978,1468,0.3699596774193548,0.3181811933830884,0.7920069380487862
KK Cooper,0.5858622633033718,70,0.0272373540856031,0.3181730748193697,0.7919867295671853
DJ Mitchell,0.3843680510652911,274,0.0987743330930064,0.3179564851645399,0.7914476011934719
P Negi,0.3773085208602068,304,0.108416547788873,0.3179016527090039,0.7913111139147833
OA Shah,0.362059954204862,405,0.1394148020654044,0.3178412135309856,0.7911606705532147
AD Mathews,0.3450174090811601,613,0.1969161580469001,0.3174398058532911,0.7901614987846391
MS Bisla,0.3385973809176258,787,0.2394280498935199,0.3173625137318879,0.7899691055895638
Washington Sundar,0.3530213696766214,458,0.1548343475321163,0.317234020002176,0.7896492629101598
SS Tiwary,0.3292930306609262,1339,0.3487887470695494,0.317170568353614,0.7894913209986427
MV Boucher,0.3540961050590683,439,0.1493705341953045,0.317163196316936,0.7894729707494201
SD Hope,0.44462469022758,125,0.0476190476190476,0.3170562019554253,0.7892066436426933
C Munro,0.4051118553609308,181,0.0675121223424095,0.3170532225568342,0.7891992274144422
DH Yagnik,0.4256439872932412,142,0.0537471612414837,0.3168568849546496,0.7887105098335043
D Wiese,0.4580431601238519,105,0.0403071017274472,0.3166176490086558,0.7881150110013984
Shahid Afridi,0.6316801915973645,46,0.0180675569520816,0.316477506939522,0.7877661736301937
Sunny Singh,0.611280737984607,48,0.0188383045525902,0.3163406276600491,0.7874254578956622
A Manohar,0.3733522580865185,243,0.0885891359825009,0.3162300556214247,0.7871502253440033
AC Blizzard,0.4682121182358394,91,0.0351215746815901,0.3162106316534178,0.7871018757942942
S Sohal,0.3483447598866859,413,0.1417782354960521,0.316018135835134,0.7866227210648613
S Vidyut,0.4316350071938692,115,0.0439770554493307,0.3159971203372233,0.7865704099273776
Urvil Patel,0.7063087695228273,34,0.0134175217048145,0.3159861649638201,0.7865431401454901
Sameer Rizvi,0.4209118258552228,126,0.0479817212490479,0.3159669969201455,0.7864954276348364
DB Das,0.3640711445431362,267,0.0964943982652692,0.3158299383619665,0.7861542656452085
JP Duminy,0.3216275236000664,2039,0.4492178894029522,0.3155965993556024,0.7855734452956686
JO Holder,0.3707739255187395,222,0.0815576781778104,0.3155790798382455,0.7855298362465278
M Morkel,0.4327072018654906,104,0.0399385560675883,0.3155514565470642,0.78546107719124
Avesh Khan,0.625724534452327,39,0.0153603781016148,0.3155170148476506,0.785375345961799
JD Unadkat,0.3759950592960708,198,0.0733876945885841,0.3154712622665552,0.7852614600300886
BJ Rohrer,0.3972580075739736,146,0.055177626606198,0.3154550691460107,0.7852211526075047
Y Venugopal Rao,0.326318316601839,1050,0.2957746478873239,0.3153038524750634,0.7848447486746842
MS Gony,0.4537013423836904,83,0.0321331784746418,0.315273579276961,0.7847693935517774
MF Maharoof,0.3932983196994076,145,0.054820415879017,0.3152070700230466,0.7846038407421202
MN van Wyk,0.3566774755844368,270,0.0974729241877256,0.3151615026217841,0.7844904157544111
PP Chawla,0.3324318265995114,647,0.2055926278995869,0.3151502496550454,0.7844624052122545
JG Bethell,0.5851429849725542,39,0.0153603781016148,0.3148936669036919,0.783823727240452
Anuj Rawat,0.352294827498989,276,0.0994236311239193,0.3148154957652252,0.7836291460228682
AUK Pathan,0.6270160612708238,33,0.0130280300039478,0.3147990421936365,0.7835881902934758
R Bhatia,0.348053340976772,309,0.11000355998576,0.3147892225761362,0.7835637476005982
DB Ravi Teja,0.3386739301540287,426,0.1455912508544087,0.3147537724197404,0.7834755061507443
Harpreet Brar,0.3619523619278912,214,0.0788504053058216,0.3147207993025471,0.7833934304714482
HC Brook,0.3766616502777662,159,0.0597969161338849,0.314623409645998,0.7831510111038515
KV Sharma,0.3456415200362702,310,0.1103202846975089,0.314534987567896,0.7829309135594653
Anmolpreet Singh,0.3947911446006071,117,0.0447076805502483,0.3144382910862878,0.7826902196218246
DJG Sammy,0.3517343774223208,251,0.0912395492548164,0.3144237632088501,0.7826540572716763
Misbah-ul-Haq,0.428576771433414,82,0.0317583268783888,0.3144220523284601,0.7826497986003051
LA Pomersbach,0.3455751239356852,300,0.1071428571428571,0.3144167789411606,0.7826366722452123
UT Khawaja,0.4014135402048593,105,0.0403071017274472,0.3143350731577943,0.7824332926971731
LH Ferguson,0.49762785184326,49,0.0192232247940368,0.3142715608453761,0.7822751997830323
P Kumar,0.3381295926675514,375,0.1304347826086956,0.3142584490799568,0.7822425623757998
MW Short,0.4046300668737899,99,0.0380915736821854,0.3142565680935165,0.782237880281628
SP Fleming,0.3656524807121868,171,0.0640209659303631,0.3141973111405196,0.7820903796785843
DT Christian,0.3336998426932194,445,0.1511035653650254,0.3141564936682604,0.7819887780695163
Umar Gul,0.7663719938765695,19,0.0075426756649464,0.3141149312180226,0.7818853220839483
MD Mishra,0.3543327816727178,213,0.0785108735716918,0.3141051700519104,0.7818610248864865
LR Shukla,0.3326541017105568,454,0.1536899119837508,0.3140553168690375,0.7817369318616934
Azmatullah Omarzai,0.4231965631791887,77,0.0298797050834303,0.314039805673008,0.781698321864848
B Akhil,0.4290381737474186,73,0.028371550719005,0.3140358455258863,0.781688464387218
AD Hales,0.3827969471029413,119,0.0454371897670866,0.3139546699350111,0.7814864045781833
Sikandar Raza,0.3711825464261923,143,0.0541051835035944,0.3139513991651493,0.7814782630774374
R Sathish,0.3479209417023756,236,0.0862573099415204,0.3138902726960178,0.7813261089317576
HV Patel,0.3467810472580705,244,0.0889212827988338,0.3138881265982191,0.781320766930465
DL Chahar,0.4028451781326359,89,0.0343762070297412,0.3138461431859207,0.781216263098954
SM Pollock,0.3813463773548002,116,0.0443425076452599,0.3138114004693046,0.7811297825866583
LA Carseldine,0.3672972792808384,142,0.0537471612414837,0.3137209150311972,0.7809045489893754
