striker,NCBPI,n_balls,confidence,CWBPI,CWBPI_normalized
RM Patidar,0.4470706319335412,770,0.2354740061162079,0.2882503025985835,0.7245224616353825
SM Curran,0.4371319310060325,817,0.2463069038287609,0.2880527255171751,0.7240258479905944
KK Nair,0.3790970153280787,1314,0.3445201887781856,0.2874849452149021,0.7225987217098503
MM Ali,0.4131993606251024,943,0.2738890502468777,0.2869535579372678,0.721263069968976
AJ Finch,0.3559613085193222,1725,0.408284023668639,0.2869508544625733,0.7212562747353788
MR Marsh,0.4141955867633544,933,0.2717739586367608,0.2868565643340376,0.7210192747550883
V Shankar,0.3951191364920158,1083,0.3022606754116662,0.2864214702007799,0.7199256576118308
MK Tiwary,0.3623400587053358,1540,0.3811881188118812,0.2862222260680095,0.7194248538026419
S Badrinath,0.3645273983482484,1468,0.3699596774193548,0.285650283186434,0.717987264801908
M Vijay,0.3341424136304542,2385,0.4882292732855681,0.2856220592460952,0.7179163234063675
DJ Hussey,0.3841428915903302,1162,0.3173129437465866,0.2852834906981172,0.7170653251052316
DP Conway,0.4246606663100865,794,0.2410443230115361,0.2840056684756376,0.7138534953384729
R Dravid,0.3337907487678375,2225,0.4708994708994709,0.2838134431570327,0.713370333448377
LRPL Taylor,0.3862640241263814,1082,0.3020658849804578,0.2837162973236421,0.7131261556011683
SS Tiwary,0.3645427528342516,1339,0.3487887470695494,0.2830051703447783,0.7113387248001701
A Badoni,0.4233173958925745,740,0.228395061728395,0.2813546221818045,0.7071900414950536
M Shahrukh Khan,0.4648268877128649,564,0.1840731070496083,0.2808408836744769,0.7058987502644448
DJ Hooda,0.3619961715247637,1278,0.3382742191635786,0.28082721284203,0.705864388374491
Dhruv Jurel,0.5083025912926102,456,0.1542625169147496,0.2808254683822637,0.7058600036426357
EJG Morgan,0.3654378106721334,1221,0.3281375974200484,0.2807131603706574,0.7055777153803275
PA Patel,0.3189410326630998,2606,0.5103799451625538,0.2799636572715588,0.7036938254920366
KC Sangakkara,0.3368719360293361,1774,0.415067852129153,0.2798186517137537,0.7033293513431991
D Padikkal,0.3440115374162577,1540,0.3811881188118812,0.2792356115172223,0.7018638690362765
IK Pathan,0.3634868469317779,1156,0.3161925601750547,0.2785899611492551,0.7002410149065904
TM Dilshan,0.3451689220012301,1463,0.3691647741609891,0.2784042987121728,0.6997743489404651
KP Pietersen,0.3925295194414988,847,0.2530624439796833,0.2781017645280821,0.6990139236787734
Mandeep Singh,0.3436671672659594,1448,0.3667679837892604,0.2775998381736704,0.697752322512774
CL White,0.4006681230712552,774,0.2364080635308491,0.2774744136120015,0.6974370655595264
Abdul Samad,0.458952175914065,524,0.1732804232804232,0.2773892338252353,0.697222964591607
CH Morris,0.4933367477038109,438,0.1490810074880871,0.2772006801915624,0.6967490315494301
C Green,0.4777277653692157,472,0.1588156123822341,0.2771943499874869,0.696733120464522
KM Jadhav,0.3693282963270024,1024,0.2905788876276958,0.2771073434583972,0.6965144279460194
JH Kallis,0.3105055001792868,2729,0.5218971122585581,0.2764780288578725,0.6949326340696389
MC Henriques,0.3833904601662094,841,0.2517210416043101,0.2755957736930031,0.6927150694111488
NV Ojha,0.3336109834097652,1538,0.3808816245666171,0.2752421484380288,0.6918262257987721
N Wadhera,0.4424997096335826,522,0.1727332892124421,0.2744271844266285,0.6897777986978775
LMP Simmons,0.373826575432073,878,0.2599171107164002,0.2742906560502965,0.6894346321013072
Y Venugopal Rao,0.3503853769048927,1050,0.2957746478873239,0.2721799291996278,0.6841292811618632
Harbhajan Singh,0.3881827725180979,700,0.21875,0.2718943886472531,0.6834115697074842
PJ Cummins,0.4635823268428498,420,0.1438356164383561,0.271588589103609,0.6826429369042203
BA Stokes,0.3784178867658276,731,0.2262457443515939,0.270800859837314,0.6806629648383693
STR Binny,0.3794033713068934,713,0.2219109866168689,0.2704166531747141,0.6796972542928672
Priyansh Arya,0.5142795109702115,310,0.1103202846975089,0.2696657477969064,0.6778098397511308
Rashid Khan,0.4452438701284594,411,0.1411885949845414,0.2684058170839362,0.6746429806241088
ST Jayasuriya,0.3615985299859298,778,0.237339841366687,0.2683519704812674,0.6745076361933673
Naman Dhir,0.5849461174450924,226,0.0829053558327219,0.267986766489777,0.6735896892128148
HM Amla,0.4390704103621289,418,0.1432488005483207,0.2679456937765289,0.6734864521891576
AD Mathews,0.3794283272686641,613,0.1969161580469001,0.2669205485140483,0.670909730630115
M Vohra,0.3428564225208134,894,0.2634060106069534,0.2666021640077043,0.6701094652905705
Abishek Porel,0.4120567894391613,454,0.1536899119837508,0.2658794466194721,0.6682929017814667
TL Suman,0.3492351128901863,780,0.2378048780487804,0.2654687472447825,0.6672606013146165
Ashutosh Sharma,0.5179344360216228,256,0.09288824383164,0.2652123797278943,0.6666162168239683
OA Shah,0.4230027931231601,405,0.1394148020654044,0.2649398396294049,0.6659311822506417
Shakib Al Hasan,0.3539353988015652,716,0.222636815920398,0.2648482115828551,0.6657008734626105
MV Boucher,0.4101135637613655,439,0.1493705341953045,0.2648431294317049,0.6656880993817906
WG Jacks,0.46132772175737,306,0.1090520313613685,0.2635425466023866,0.662419060409191
JJ Roy,0.3938841326774662,460,0.1554054054054054,0.2633516229527621,0.6619391702881284
SN Khan,0.3945826030795619,456,0.1542625169147496,0.2632827367770032,0.6617660236125359
GJ Bailey,0.3639700622396435,592,0.1914618369987063,0.2631967592996153,0.6615499176344998
JP Faulkner,0.4088610555379739,406,0.1397109428768066,0.2630184760691531,0.6611017994405609
D Brevis,0.4561780491606605,305,0.1087344028520499,0.2629120883788032,0.6608343920151216
CJ Anderson,0.3971532097598214,436,0.1485013623978201,0.2627700621130189,0.6604774063718274
RR Rossouw,0.4439715678204132,321,0.1137894363700815,0.2626192754976583,0.6600984014280065
AM Nayar,0.3378168610550195,762,0.2335990190067443,0.2623392247187205,0.6593944886205966
HH Gibbs,0.3106609678899801,1181,0.3208367291496876,0.2622180673693583,0.6590899573843281
J Fraser-McGurk,0.5413879375731198,203,0.075101738808731,0.2620184440384331,0.6585882004535706
Gurkeerat Singh,0.3720492977864192,509,0.1691591890993685,0.2617837140185539,0.6579982022114544
E Lewis,0.3619969007212135,552,0.1808650065530799,0.2615191324071597,0.657333171442492
A Raghuvanshi,0.4291194801428718,326,0.1153573956121726,0.2612268412721577,0.6565984922739474
MK Lomror,0.4006020093746687,392,0.1355463347164592,0.2611929773801562,0.6565133747556923
SE Rutherford,0.4081734600142751,358,0.1252624212736179,0.2604829256800741,0.6547286466877801
PC Valthaty,0.3617800642674086,507,0.1686065846358496,0.2599789143638568,0.6534618049317582
Nithish Kumar Reddy,0.3927103541127247,382,0.1325468424705066,0.2596632401733526,0.6526683520211559
SC Ganguly,0.2906385283936326,1539,0.3810349096310968,0.2588825942328155,0.6507061840254773
RS Bopara,0.3405160089210712,592,0.1914618369987063,0.2587062031661758,0.6502628218202683
JD Ryder,0.3467582070023511,532,0.1754617414248021,0.2581825425573193,0.6489465912041341
R Powell,0.4358540967951511,261,0.0945309670409272,0.257910909877608,0.6482638374446728
J Botha,0.3522492397525082,485,0.1624790619765494,0.2576800617046927,0.647683596296626
NLTC Perera,0.393093977748951,326,0.1153573956121726,0.2570710331403749,0.6461527917470804
V Suryavanshi,0.5987859007573056,129,0.0490680867249904,0.2569712758106633,0.6459020498556158
MN van Wyk,0.4198371177623409,270,0.0974729241877256,0.2569278428535644,0.645792880315429
BCJ Cutting,0.5567189746030631,146,0.055177626606198,0.256846210582233,0.6455876960931031
M Manhas,0.3303469742593007,584,0.1893644617380026,0.2565683319961002,0.6448892431324444
RD Rickelton,0.4171185597275857,266,0.0961677512653651,0.2564308169906288,0.6445435966253021
JR Hopes,0.3912434117683522,314,0.1115849324804548,0.2562844826594897,0.6441757825801376
SW Billings,0.359126243655918,399,0.1376336667816488,0.255821136297776,0.6430111529386342
RN ten Doeschate,0.4285730648526065,238,0.0869247626004382,0.2557832331422431,0.6429158826568588
R Shepherd,0.6969922819502268,93,0.0358657925183185,0.255747931018092,0.6428271501155212
JC Archer,0.4593527158425789,196,0.072700296735905,0.2553290931801509,0.6417743934709125
